GROUP_NAME,N,AVG_PROB,MEDIAN_PROB,POSITIVE_SHARE
nuclear medicine technologists,1741,0.2953693847269454,9.999999747378752e-05,0.284894
"forestry and conservation science teachers, postsecondary",12137,0.2945883983771684,9.999999747378752e-05,0.284502
librarians and media collections specialists,7298,0.2931653183541312,9.999999747378752e-05,0.284187
skincare specialists,5468,0.2960963051423394,0.0003000000142492354,0.283650
"computer science teachers, postsecondary",34925,0.29448377875664766,0.0003000000142492354,0.281460
credit counselors,2615,0.2914184311990713,0.00019999999494757503,0.281071
tour guides and escorts,3074,0.29119856781138964,0.00039999998989515007,0.279115
first-line supervisors of firefighting and prevention workers,2539,0.2903594320755558,0.0003000000142492354,0.278850
insurance sales agents,35135,0.2882567517473789,0.0003000000142492354,0.276875
surgical technologists,4674,0.2847781335688305,9.999999747378752e-05,0.274925
anesthesiologist assistants,1817,0.2860374233575906,9.999999747378752e-05,0.274078
spa managers,3038,0.2863233371183716,0.0003000000142492354,0.272219
ophthalmic medical technologists,654,0.2816681949053538,9.999999747378752e-05,0.272171
"lifeguards, ski patrol, and other recreational protective service workers",2201,0.2769015440766529,9.999999747378752e-05,0.269877
first-line supervisors of police and detectives,4543,0.28037952826495893,0.0003000000142492354,0.268985
"physics teachers, postsecondary",18303,0.2799658682758336,0.00019999999494757503,0.268481
biological technicians,2950,0.27716450786473074,9.999999747378752e-05,0.267797
"environmental scientists and specialists, including health",4597,0.2781043501879947,0.00019999999494757503,0.266043
cardiovascular technologists and technicians,1696,0.2763076054580427,9.999999747378752e-05,0.265920
zoologists and wildlife biologists,653,0.28291117919330705,0.000699999975040555,0.264931
"teaching assistants, postsecondary",15839,0.27390108526343404,9.999999747378752e-05,0.264095
solar energy systems engineers,1121,0.27448768934247725,0.0003000000142492354,0.264050
"judges, magistrate judges, and magistrates",550,0.2698110898677921,9.999999747378752e-05,0.263636
human resources specialists,157969,0.2792331129150497,0.0005000000237487257,0.263514
"business teachers, postsecondary",5518,0.27068832824352385,9.999999747378752e-05,0.261870
archivists,837,0.27328996450955884,9.999999747378752e-05,0.261649
medical and clinical laboratory technologists,7151,0.26794437064078475,9.999999747378752e-05,0.258845
survey researchers,588,0.26824455766510086,0.00039999998989515007,0.258503
animal control workers,650,0.2651846145696898,0.00019999999494757503,0.258462
"environmental science and protection technicians, including health",884,0.2749245471273687,0.00019999999494757503,0.257919
equal opportunity representatives and officers,2102,0.2666228825037632,0.00019999999494757503,0.257850
surgical assistants,683,0.2699896042244634,9.999999747378752e-05,0.257687
chief sustainability officers,2420,0.2697873959231905,0.0005000000237487257,0.255785
bicycle repairers,589,0.2713835311493399,0.0003000000142492354,0.254669
landscape architects,4212,0.2676946334832763,0.00019999999494757503,0.254274
"law teachers, postsecondary",822,0.274163989791236,0.0003000000142492354,0.254258
human resources managers,146983,0.26907798893775936,0.0005000000237487257,0.252961
"human resources assistants, except payroll and timekeeping",10097,0.26472585854297653,0.00019999999494757503,0.252748
"healthcare practitioners and technical workers, all other",4468,0.26289350863456257,9.999999747378752e-05,0.252462
baristas,7500,0.2600848128191273,9.999999747378752e-05,0.251467
chief executives,2657154,0.2630096156892839,0.00039999998989515007,0.250888
historians,602,0.2658735870998293,0.00019999999494757503,0.250831
"court, municipal, and license clerks",4494,0.25790500595310056,9.999999747378752e-05,0.248999
real estate sales agents,220855,0.25941425658135764,0.0005000000237487257,0.246800
"poets, lyricists and creative writers",26981,0.26027587507455796,0.0005000000237487257,0.245580
social science research assistants,27507,0.2544606203080351,0.00019999999494757503,0.243974
"hosts and hostesses, restaurant, lounge, and coffee shop",5471,0.2540366655681825,0.00019999999494757503,0.243466
"biological scientists, all other",2109,0.25584153579602303,0.00019999999494757503,0.243243
neurodiagnostic technologists,1085,0.25250552935545356,9.999999747378752e-05,0.242396
geographers,889,0.25042182217167025,0.00019999999494757503,0.241845
pharmacy aides,593,0.24921821193488794,9.999999747378752e-05,0.241147
public relations specialists,34902,0.25165079593174844,0.00019999999494757503,0.240731
correspondence clerks,511,0.2540485313336745,0.00019999999494757503,0.236791
security managers,9287,0.2545280601950298,0.00039999998989515007,0.236675
soil and plant scientists,689,0.24580711167136238,9.999999747378752e-05,0.236575
energy auditors,1845,0.2507538206729253,0.00019999999494757503,0.235772
interpreters and translators,8817,0.24392150318436046,9.999999747378752e-05,0.234547
firefighters,5021,0.24156831246035215,9.999999747378752e-05,0.233818
atmospheric and space scientists,1139,0.2443637391990867,9.999999747378752e-05,0.233538
"engineering teachers, postsecondary",2193,0.24729931565245453,0.00019999999494757503,0.233470
dancers,683,0.24819428903813856,0.0005000000237487257,0.232796
economists,7877,0.24535527435331594,0.00019999999494757503,0.232195
human factors engineers and ergonomists,3676,0.24315568467663565,9.999999747378752e-05,0.230686
"entertainers and performers, sports and related workers, all other",1182,0.24332284214531763,0.0005000000237487257,0.230118
public relations managers,77438,0.24102973036037592,0.0003000000142492354,0.228893
"farmers, ranchers, and other agricultural managers",1910,0.2380774339130162,0.00019999999494757503,0.228272
"agents and business managers of artists, performers, and athletes",5549,0.24027449934054604,0.0003000000142492354,0.227969
"office and administrative support workers, all other",7797,0.23799729300661476,9.999999747378752e-05,0.227523
medical secretaries and administrative assistants,20123,0.23455131883656608,9.999999747378752e-05,0.226755
geneticists,1196,0.23421245805374105,0.00019999999494757503,0.224080
desktop publishers,3441,0.23609011886757197,0.0003000000142492354,0.223191
detectives and criminal investigators,9307,0.23400025723238668,0.00019999999494757503,0.223165
real estate brokers,57828,0.23485442802632012,0.00039999998989515007,0.222574
"umpires, referees, and other sports officials",1496,0.22674404985399813,9.999999747378752e-05,0.221925
loan officers,72978,0.2344994047407474,0.0003000000142492354,0.220984
environmental engineering technologists and technicians,2267,0.22716956282441725,9.999999747378752e-05,0.220556
"first-line supervisors of entertainment and recreation workers, except gambling services",1655,0.23002797524721114,9.999999747378752e-05,0.220544
judicial law clerks,3211,0.22976960391070225,0.0,0.220492
"ushers, lobby attendants, and ticket takers",817,0.225635250063238,9.999999747378752e-05,0.220318
"farmworkers, farm, ranch, and aquacultural animals",2267,0.22968103176165622,9.999999747378752e-05,0.220115
"compensation, benefits, and job analysis specialists",22333,0.23080379225762018,0.00019999999494757503,0.218197
"news analysts, reporters, and journalists",20406,0.23004178632310923,0.00019999999494757503,0.217191
"opticians, dispensing",2066,0.22592052187728512,9.999999747378752e-05,0.215876
sailors and marine oilers,5490,0.2226567753550566,9.999999747378752e-05,0.214572
sustainability specialists,5222,0.22480848284562577,0.0003000000142492354,0.213137
compensation and benefits managers,35301,0.22417168318443384,0.00019999999494757503,0.212430
first-line supervisors of security workers,3093,0.2282957318563027,0.00019999999494757503,0.212092
clinical data managers,1100,0.22023236300566748,9.999999747378752e-05,0.211818
environmental engineers,4831,0.22081382693258605,9.999999747378752e-05,0.211343
"physical scientists, all other",1002,0.221734830209973,0.00019999999494757503,0.210579
health information technologists and medical registrars,727,0.2144529570829221,9.999999747378752e-05,0.209078
broadcast announcers and radio disc jockeys,3762,0.21820236521455721,0.00019999999494757503,0.208400
medical records specialists,10938,0.21508517034339475,9.999999747378752e-05,0.207076
maids and housekeeping cleaners,2246,0.2159215487358783,9.999999747378752e-05,0.206589
correctional officers and jailers,3674,0.21494259610359143,9.999999747378752e-05,0.206042
security guards,1887,0.21638712217655975,0.00019999999494757503,0.205617
police and sheriff's patrol officers,12923,0.21456912423846078,9.999999747378752e-05,0.205138
reservation and transportation ticket agents and travel clerks,4440,0.2171947743820236,0.00019999999494757503,0.204955
receptionists and information clerks,13550,0.21341889979788492,9.999999747378752e-05,0.204576
administrative services managers,23370,0.21509886990373928,9.999999747378752e-05,0.204365
"energy engineers, except wind and solar",1856,0.21345307094366583,9.999999747378752e-05,0.203664
food preparation workers,6655,0.21205813631347778,9.999999747378752e-05,0.203456
concierges,2341,0.2107988461693942,9.999999747378752e-05,0.202050
environmental compliance inspectors,867,0.21373252539433976,9.999999747378752e-05,0.200692
waiters and waitresses,23393,0.20811983445512577,9.999999747378752e-05,0.200530
"business operations specialists, all other",17539,0.20990507961840352,9.999999747378752e-05,0.199555
"hairdressers, hairstylists, and cosmetologists",14380,0.2092428576124899,9.999999747378752e-05,0.198887
"financial specialists, all other",2005,0.20834563581917162,9.999999747378752e-05,0.198504
business continuity planners,3343,0.21289898257335957,0.0003000000142492354,0.198325
transportation security screeners,1069,0.20676548089949,9.999999747378752e-05,0.198316
passenger attendants,697,0.20860487759432578,9.999999747378752e-05,0.197991
web and digital interface designers,32890,0.20994819975708243,0.00019999999494757503,0.197811
travel guides,1786,0.21440503912347514,0.00019999999494757503,0.197088
"secretaries and administrative assistants, except legal, medical, and executive",2994,0.20473937814867912,9.999999747378752e-05,0.197061
"hotel, motel, and resort desk clerks",14162,0.2061837306309586,9.999999747378752e-05,0.196582
media technical directors/managers,10346,0.20805895000001975,0.00019999999494757503,0.195921
flight attendants,9333,0.2068018102450211,9.999999747378752e-05,0.195864
video game designers,8536,0.20461104692387402,0.00019999999494757503,0.195759
athletes and sports competitors,6151,0.2038579249557164,9.999999747378752e-05,0.195090
museum technicians and conservators,564,0.20739077978533127,9.999999747378752e-05,0.195035
manicurists and pedicurists,838,0.2031815032053455,9.999999747378752e-05,0.193317
executive secretaries and executive administrative assistants,223775,0.20187270686093012,9.999999747378752e-05,0.192948
"managers, all other",144890,0.20268878899091208,9.999999747378752e-05,0.192132
commercial and industrial designers,18145,0.20363300056767036,0.00019999999494757503,0.191788
curators,2290,0.20310288174343807,9.999999747378752e-05,0.191266
talent directors,1544,0.20320505122210608,0.00019999999494757503,0.191062
"bus drivers, school",3299,0.2015515303497235,9.999999747378752e-05,0.190967
fire inspectors and investigators,707,0.20151089026204155,9.999999747378752e-05,0.190948
bioengineers and biomedical engineers,4015,0.19875653744128843,9.999999747378752e-05,0.190785
"health and safety engineers, except mining safety engineers and inspectors",25380,0.20322641411879575,0.00019999999494757503,0.190544
travel agents,7502,0.2016891355633755,0.00019999999494757503,0.190216
