GROUP_NAME,N,AVG_PROB,MEDIAN_PROB,POSITIVE_SHARE
nonprofit,2019156,0.38012151895513346,0.0007999999797903001,0.368998
educational,1032906,0.34687466985091187,0.00039999998989515007,0.335772
government,1013834,0.26442716097936025,0.00019999999494757503,0.253791
private,12001951,0.20572622160407575,0.00019999999494757503,0.195551
public_subsidiary,1059666,0.1528018659499579,9.999999747378752e-05,0.143807
public,3998732,0.14084790461616295,9.999999747378752e-05,0.132147
